Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-wtlu,randomiser-pj22,order-cvp5,order-q334,order-npbb,branch-6wvj,Randomise questionnaire elements?,Question Key,Response
8,1671112052144,15/12/2022 13:47:32,1671112052030,0,15/12/2022 13:47:32,100427,13,questionnaire-rp1o,,25971896,A537,7672481,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1856x969,,ConsentForm_Testable,4,,first_interoception,,AB,AB,accept,No,response-7,1
9,1671112052144,15/12/2022 13:47:32,1671112052030,0,15/12/2022 13:47:32,100427,13,questionnaire-rp1o,,25971896,A537,7672481,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1856x969,,ConsentForm_Testable,4,,first_interoception,,AB,AB,accept,No,response-8,A537
10,1671112052144,15/12/2022 13:47:32,1671112052030,0,15/12/2022 13:47:32,100427,13,questionnaire-rp1o,,25971896,A537,7672481,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1856x969,,ConsentForm_Testable,4,,first_interoception,,AB,AB,accept,No,response-9,Gemma
11,1671112052144,15/12/2022 13:47:32,1671112052030,0,15/12/2022 13:47:32,100427,13,questionnaire-rp1o,,25971896,A537,7672481,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1856x969,,ConsentForm_Testable,4,,first_interoception,,AB,AB,accept,No,END QUESTIONNAIRE,165735
1,1671185157272,16/12/2022 10:05:57,1671185157215,0,16/12/2022 10:05:57,100427,13,questionnaire-rp1o,,25988102,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1920x969,,ConsentForm_Testable,4,,first_interoception,,BA,BA,accept,No,BEGIN QUESTIONNAIRE,
2,1671185230382,16/12/2022 10:07:10,1671185230351,0,16/12/2022 10:07:10,100427,13,questionnaire-rp1o,,25988102,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1903x969,,ConsentForm_Testable,4,,first_interoception,,BA,BA,accept,No,response-1,1
3,1671185230442,16/12/2022 10:07:10,1671185230352,0,16/12/2022 10:07:10,100427,13,questionnaire-rp1o,,25988102,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1903x969,,ConsentForm_Testable,4,,first_interoception,,BA,BA,accept,No,response-2,1
4,1671185230442,16/12/2022 10:07:10,1671185230353,0,16/12/2022 10:07:10,100427,13,questionnaire-rp1o,,25988102,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1903x969,,ConsentForm_Testable,4,,first_interoception,,BA,BA,accept,No,response-3,1
5,1671185230442,16/12/2022 10:07:10,1671185230353,0,16/12/2022 10:07:10,100427,13,questionnaire-rp1o,,25988102,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1903x969,,ConsentForm_Testable,4,,first_interoception,,BA,BA,accept,No,response-4,1
6,1671185230442,16/12/2022 10:07:10,1671185230353,0,16/12/2022 10:07:10,100427,13,questionnaire-rp1o,,25988102,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1903x969,,ConsentForm_Testable,4,,first_interoception,,BA,BA,accept,No,response-5,1
7,1671185230442,16/12/2022 10:07:10,1671185230354,0,16/12/2022 10:07:10,100427,13,questionnaire-rp1o,,25988102,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1903x969,,ConsentForm_Testable,4,,first_interoception,,BA,BA,accept,No,response-6,1
8,1671185230442,16/12/2022 10:07:10,1671185230354,0,16/12/2022 10:07:10,100427,13,questionnaire-rp1o,,25988102,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1903x969,,ConsentForm_Testable,4,,first_interoception,,BA,BA,accept,No,response-7,1
9,1671185230442,16/12/2022 10:07:10,1671185230354,0,16/12/2022 10:07:10,100427,13,questionnaire-rp1o,,25988102,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1903x969,,ConsentForm_Testable,4,,first_interoception,,BA,BA,accept,No,response-8,A529
10,1671185230442,16/12/2022 10:07:10,1671185230354,0,16/12/2022 10:07:10,100427,13,questionnaire-rp1o,,25988102,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1903x969,,ConsentForm_Testable,4,,first_interoception,,BA,BA,accept,No,response-9,Gemma
11,1671185230442,16/12/2022 10:07:10,1671185230354,0,16/12/2022 10:07:10,100427,13,questionnaire-rp1o,,25988102,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1903x969,,ConsentForm_Testable,4,,first_interoception,,BA,BA,accept,No,END QUESTIONNAIRE,73139
