Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-wtlu,randomiser-pj22,order-cvp5,order-q334,order-npbb,branch-6wvj,Randomise questionnaire elements?,Question Key,Response
1,1673973893019,17/01/2023 16:44:53,1673973892979,0,17/01/2023 16:44:52,100427,13,questionnaire-2wou,,26442905,BLIND,7804281,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,AB,first_empathy,AB,,,accept,No,BEGIN QUESTIONNAIRE,
2,1673973973055,17/01/2023 16:46:13,1673973973044,0,17/01/2023 16:46:13,100427,13,questionnaire-2wou,,26442905,BLIND,7804281,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,AB,first_empathy,AB,,,accept,No,END QUESTIONNAIRE,80065
1,1673969622822,17/01/2023 15:33:42,1673969622804,0,17/01/2023 15:33:42,100427,13,questionnaire-2wou,,26440212,BLIND,7803440,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,BEGIN QUESTIONNAIRE,
2,1673969630620,17/01/2023 15:33:50,1673969630629,0,17/01/2023 15:33:50,100427,13,questionnaire-2wou,,26440212,BLIND,7803440,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,END QUESTIONNAIRE,7825
1,1673965869723,17/01/2023 14:31:09,1673965869576,0,17/01/2023 14:31:09,100427,13,questionnaire-2wou,,26437291,BLIND,7802548,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,BA,BA,accept,No,BEGIN QUESTIONNAIRE,
2,1673965872677,17/01/2023 14:31:12,1673965872568,0,17/01/2023 14:31:12,100427,13,questionnaire-2wou,,26437291,BLIND,7802548,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,BA,BA,accept,No,END QUESTIONNAIRE,2992
1,1673961470561,17/01/2023 13:17:50,1673961470551,0,17/01/2023 13:17:50,100427,13,questionnaire-2wou,,26434806,BLIND,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,BEGIN QUESTIONNAIRE,
2,1673961489954,17/01/2023 13:18:09,1673961489842,0,17/01/2023 13:18:09,100427,13,questionnaire-2wou,,26434806,BLIND,7801694,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,END QUESTIONNAIRE,19291
1,1673880943167,16/01/2023 14:55:43,1673880943122,0,16/01/2023 14:55:43,100427,13,questionnaire-2wou,,26413264,BLIND,7794895,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,BA,first_empathy,BA,,,accept,No,BEGIN QUESTIONNAIRE,
2,1673880954223,16/01/2023 14:55:54,1673880954223,0,16/01/2023 14:55:54,100427,13,questionnaire-2wou,,26413264,BLIND,7794895,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,BA,first_empathy,BA,,,accept,No,END QUESTIONNAIRE,11101
1,1673877415894,16/01/2023 13:56:55,1673877415836,0,16/01/2023 13:56:55,100427,13,questionnaire-2wou,,26411848,BLIND,7794460,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,AB,first_empathy,AB,,,accept,No,BEGIN QUESTIONNAIRE,
2,1673877419985,16/01/2023 13:56:59,1673877419970,0,16/01/2023 13:56:59,100427,13,questionnaire-2wou,,26411848,BLIND,7794460,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,AB,first_empathy,AB,,,accept,No,END QUESTIONNAIRE,4134
1,1673791758669,15/01/2023 14:09:18,1673791758593,0,15/01/2023 14:09:18,100427,13,questionnaire-2wou,,26397705,BLIND,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,BEGIN QUESTIONNAIRE,
2,1673791765765,15/01/2023 14:09:25,1673791765739,0,15/01/2023 14:09:25,100427,13,questionnaire-2wou,,26397705,BLIND,7790566,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.52,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,END QUESTIONNAIRE,7146
1,1673700460187,14/01/2023 12:47:40,1673700460109,0,14/01/2023 12:47:40,100427,13,questionnaire-2wou,,26381843,BLIND,7787056,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,BA,first_empathy,BA,,,accept,No,BEGIN QUESTIONNAIRE,
2,1673700474774,14/01/2023 12:47:54,1673700474737,0,14/01/2023 12:47:54,100427,13,questionnaire-2wou,,26381843,BLIND,7787056,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,BA,first_empathy,BA,,,accept,No,END QUESTIONNAIRE,14628
1,1673624101609,13/01/2023 15:35:01,1673624101466,0,13/01/2023 15:35:01,100427,13,questionnaire-2wou,,26366049,BLIND,7783159,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,AB,first_empathy,AB,,,accept,No,BEGIN QUESTIONNAIRE,
2,1673625449643,13/01/2023 15:57:29,1673625449463,0,13/01/2023 15:57:29,100427,13,questionnaire-2wou,,26366049,BLIND,7783159,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,AB,first_empathy,AB,,,accept,No,END QUESTIONNAIRE,1347998
1,1673623658468,13/01/2023 15:27:38,1673623658402,0,13/01/2023 15:27:38,100427,13,questionnaire-2wou,,26365790,BLIND,7783139,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,BA,BA,accept,No,BEGIN QUESTIONNAIRE,
2,1673623674373,13/01/2023 15:27:54,1673623674340,0,13/01/2023 15:27:54,100427,13,questionnaire-2wou,,26365790,BLIND,7783139,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,BA,BA,accept,No,END QUESTIONNAIRE,15938
1,1673619873313,13/01/2023 14:24:33,1673619873151,0,13/01/2023 14:24:33,100427,13,questionnaire-2wou,,26364273,BLIND,7782791,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,BEGIN QUESTIONNAIRE,
2,1673619874902,13/01/2023 14:24:34,1673619874803,0,13/01/2023 14:24:34,100427,13,questionnaire-2wou,,26364273,BLIND,7782791,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,END QUESTIONNAIRE,1652
1,1673616306781,13/01/2023 13:25:06,1673616306658,0,13/01/2023 13:25:06,100427,13,questionnaire-2wou,,26362846,BLIND,7782345,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,BA,first_empathy,BA,,,accept,No,BEGIN QUESTIONNAIRE,
2,1673616312079,13/01/2023 13:25:12,1673616312001,0,13/01/2023 13:25:12,100427,13,questionnaire-2wou,,26362846,BLIND,7782345,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,BA,first_empathy,BA,,,accept,No,END QUESTIONNAIRE,5344
1,1673615458018,13/01/2023 13:10:58,1673615457930,0,13/01/2023 13:10:57,100427,13,questionnaire-2wou,,26362588,BLIND,7782229,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,AB,first_empathy,AB,,,accept,No,BEGIN QUESTIONNAIRE,
1,1673614753522,13/01/2023 12:59:13,1673614753381,0,13/01/2023 12:59:13,100427,13,questionnaire-2wou,,26362361,BLIND,7782144,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,BA,BA,accept,No,BEGIN QUESTIONNAIRE,
